0x14ffd18de1,bayonetta_airshooter
0xc9321d9da0,eflame_cappy
0x13cb8e77a1,eflame_capsuleblock
0xe7b2651bd0,eflame_chakram
0x1385c6366a,eflame_championbelt
0xebf7108e50,eflame_changer
0x1392a00c46,eflame_chaosemerald
0x1154b8c94e,eflame_chargeshot
0xebcac80770,eflame_chariot
0x13b71393f0,eflame_chariotsight
0xc3a2d98dd0,eflame_chrom
0xb05913f350,eflame_clay
0x11ba48467d,eflame_clayrocket
0xc68407dd60,eflame_cloud
0xd86b6c2700,eflame_coffin
0xd02ddc5380,eflame_condor
0x1710af1528,eflame_copy_inkling_gun
0x186444a36f,eflame_copy_inkling_tank
0xc5e3fd8360,eflame_crack
0xee64c08a10,eflame_cracker
0xc8df49bdd0,eflame_crash
0x1046ae9466,eflame_crashbomb
0xc0d0f7f3b0,eflame_cross
0xc0a65d6e60,eflame_crown
0xe6fdc9f570,eflame_crystal
0xcc8efc6250,eflame_cshot
0xdae4e96580,eflame_cypher
0xf49e7baae0,eflame_daimonji
0x10bd89c069,eflame_deathball
0xbdc9d33cc0,eflame_dein
0xd6d69562b0,eflame_dein_s
0xdbc9dfd430,eflame_demonp
0xe2e72cde20,eflame_dengeki
0x12122dc060,eflame_dengekidama
0xc405f6e0b0,eflame_diver
0xf021dc5340,eflame_dkbarrel
0xf431f2d0d0,eflame_doclouis
0xc01a798bf0,eflame_dokan
0xdf40e12ac0,eflame_dolfin
0x119f729d59,eflame_doseitable
0xc3c7948640,eflame_doyle
0x11ad8ad0f9,eflame_dragonhand
0x10d5b525eb,eflame_drcapsule
0xfb75139840,eflame_drmantle
0xdbb8777d00,eflame_dunban
0xd5b2253a30,eflame_elwind
0xc713df6720,eflame_entry
0x127e4180c0,eflame_entryobject
0xa57d524b40,eflame_esa
0x15939f7701,eflame_escapeairdummy
0xd5b68721f0,eflame_esword
0x10f2d568e1,eflame_explosion
0x15db5170d8,eflame_explosiveflame
0x1d6bcf23c7,eflame_explosiveflame_reserve
0x144692450d,eflame_exprosiveshot
0xc7a00acd70,eflame_fairy
0x1274fd2644,eflame_falconpunch
0xcb7f5525a0,eflame_fence
0x1051a35ea6,eflame_finalbeam
0x10408a5ef4,eflame_finalbird
0xf87255ed80,eflame_finalcan
0x124c5ad047,eflame_finalcutter
0x161f73656a,eflame_finalcuttershot
0xf6535dd770,eflame_finaldog
0x10b3bb65bd,eflame_finalduck
0x11a617705b,eflame_finalenemy
0x11f585b501,eflame_finalgrass
0x128bf5241e,eflame_finalgunman
0xca85560dc0,eflame_fiora
0xb416a10310,eflame_fire
0xc4b4ad4270,eflame_fire2
0xfbe4a86c40,eflame_fireball
0x12bc7796bd,eflame_firehydrant
0x179281f966,eflame_firehydrantwater
0x1156173a4d,eflame_firepillar
0xf9936a61f0,eflame_firework
0x121b68858e,eflame_fishingline
0x11c67d45f4,eflame_fishingrod
0x12745bc644,eflame_flamepillar
0xd4042196f0,eflame_flare1
0xdd94b48d50,eflame_flare2
0x11f0f258b5,eflame_flaredummy
0x14f62bc34d,eflame_flaregrenades
0xcf5d234010,eflame_flash
0xd4983bc9d0,eflame_flower
0x10d7b76bcb,eflame_flowerpot
0xbcd8c30090,eflame_food
0xca9182d2e0,eflame_forge
0xcc8f76cbc0,eflame_forte
0x101766bbb6,eflame_fourwings
0x1338b18b08,eflame_fullthrottle
0x10e51fd34e,eflame_furniture
0xc9e2f04e40,eflame_fusin
0x120e0521e9,eflame_fusionsword
0xdc7e652be0,eflame_ganond
0xd0e4a07a40,eflame_garlic
0xba19f816a0,eflame_gate
0xc27fa46020,eflame_gbeam
0x109131af90,eflame_gekkougas
0xff897f2260,eflame_gigafire
0x12f9cd81f6,eflame_gimmickjump
0xe377d9b010,eflame_godwing
0xf55baeb6d0,eflame_gomorrah
0x10b00de0a8,eflame_gongfinal
0xc5f80be430,eflame_gordo
0xcf211f4f10,eflame_grass
0xe82b663ff0,eflame_grenade
0x16e03c7611,eflame_grenadelauncher
0x1185f704b3,eflame_groundbomb
0xa92b44acd0,eflame_gun
0xd364f42430,eflame_gunman
0x13f27d92d7,eflame_gunmanbullet
0x1300bcc213,eflame_gunnercharge
0xe9db24c3d0,eflame_gunship
0xb05253d3a0,eflame_gyro
0x11bbdfada6,eflame_gyroholder
0xef73e40e90,eflame_hadoken
0xb854378e70,eflame_hair
0xd30a1f7710,eflame_hammer
0x12fe739c01,eflame_hardknuckle
0xa4a2423df0,eflame_hat
0xd94fe93e10,eflame_helmet
0xf95adada00,eflame_himohebi
0x10cc96b048,eflame_himohebi2
0xb7179246f0,eflame_hole
0x12fa2cbb92,eflame_hominglaser
0x13caaf3310,eflame_homingtarget
0xf175dce080,eflame_hookshot
0x13f52177f4,eflame_hookshothand
0xb32eac2380,eflame_horn
0xc3886441a0,eflame_horse
0xc3dc9529f0,eflame_house
0xf9d0517630,eflame_hugebeam
0x12b6331014,eflame_hugecapsule
0x10b374a6e5,eflame_hugeflame
0xf9ded65850,eflame_hulahoop
0xa13600b980,eflame_ice
0xea54a0a030,eflame_iceberg
0x13fa4efeeb,eflame_iceberg_wind
0x113472d8b9,eflame_iceberghit
0xe3ee584680,eflame_iceshot
0xf4ffb1c0b0,eflame_illusion
0x10d28a11ec,eflame_inkbullet
0xfca2b7c080,eflame_ironball
0x10431d671b,eflame_jethammer
0xfcf2df4d50,eflame_kaminari
0xbd7a3b9a60,eflame_kart
0xd7427ee0d0,eflame_kassar
0xeabf4f3b30,eflame_kinopio
0x134cbfba83,eflame_kinopiospore
0xce05cf32a0,eflame_knife
0xdbe43e2f90,eflame_koopag
0xf572d150a0,eflame_kumatora
0x126b82951a,eflame_kurofukuhat
0xcb350cfce0,eflame_laser
0xd66ba01750,eflame_laser2
0x11a77b37cf,eflame_leafcutter
0x11a65c2e7a,eflame_leafshield
0xef425f5e80,eflame_leftarm
0x10020baf6d,eflame_lightning
0x140722d869,eflame_lightshuriken
0x11189869c7,eflame_littlemacg
0x1573b1fd26,eflame_lock_on_cursor
0x1323b41065,eflame_lockoncursor
0x1855a00ba0,eflame_lockoncursorready
0xfb0de7e3a0,eflame_lucariom
0x106d786772,eflame_magichand
0x10d798ef48,eflame_mainlaser
0xd333f6f5d0,eflame_mantle
0xc4041af9c0,eflame_mario
0xb66dbdace0,eflame_mask
0x1041624571,eflame_maskfinal
0xca8eab8a40,eflame_mball
0x152e2b8474,eflame_megaphonelaser
0xb218071790,eflame_melt
0xd4c0161250,eflame_meteor
0xee815f3b00,eflame_mewtwom
0x118a8c0078,eflame_miimissile
0x13002c09c1,eflame_miipartshead
0xba59285e80,eflame_milk
0xec4cef8390,eflame_missile
0xb73fc72c60,eflame_mona
0xf53c6a44a0,eflame_moneybag
0x1228e11344,eflame_monsterball
0xbfa585e160,eflame_moon
0x111337a205,eflame_narrowbeam
0xbfaa0f02d0,eflame_navy
0xd8b0c9f420,eflame_needle
0x11c3f3909f,eflame_needlehave
0x16e722734a,eflame_newdededehammer
0xd238dca630,eflame_nikita
0x14dd44672e,eflame_nikitamissile
0x142fe3b207,eflame_normal_weapon
0xf783745f20,eflame_obakyumu
0xe26067af70,eflame_octopus
0xd9a0516450,eflame_office
0xa94de27040,eflame_oil
0xa45a6c1730,eflame_pad
0xcf8b1b80d0,eflame_panel
0x10354732b1,eflame_parachute
0x1084e47470,eflame_paralyzer
0x1780940879,eflame_paralyzer_bullet
0xf572392700,eflame_parasail
0xed97dbe580,eflame_partner
0xc47b133680,eflame_paula
0xe6ea5f9f00,eflame_peanuts
0x12675a48c1,eflame_pfushigisou
0xe80c076e00,eflame_phantom
0xb807916650,eflame_pick
0x15ca6a8dd4,eflame_picopicohammer
0xc1ed660210,eflame_piece
0xa14761ac10,eflame_pig
0xd728b70d90,eflame_pikmin
0x108ff34c8e,eflame_piratehat
0xdc3cc41aa0,eflame_pkfire
0xe928dd89c0,eflame_pkflash
0xf261c39480,eflame_pkfreeze
0x12d9dd1437,eflame_pkstarstorm
0x10e77d18e5,eflame_pkthunder
0xc2b82bc590,eflame_plate
0x10c4ee22c2,eflame_plizardon
0xee7b6fde20,eflame_plunger
0xeda52e8e60,eflame_pointer
0x13d5d8e5d5,eflame_poisonbreath
0xd9a044d000,eflame_pompon
0xa4cf735750,eflame_poo
0xac692fc990,eflame_pot
0x1086582a7a,eflame_powerstar
0x12d9d4b38e,eflame_psychobreak
0xf0087a3b00,eflame_ptrainer
0xb81a3a8130,eflame_pump
0x10ad0a8251,eflame_pumpwater
0xd0814aa460,eflame_punch1
0xd911dfbfc0,eflame_punch2
0xde61acb6a0,eflame_punch3
0x106288ad28,eflame_pushfinal
0x11ef913962,eflame_pushobject
0x10d545a51a,eflame_pzenigame
0xdc618e6c90,eflame_qigong
0xb40e8f27f0,eflame_rail
0x1728e0c66c,eflame_rapidshot_bullet
0x162c87d271,eflame_reflectionboard
0x1299e9fa63,eflame_remainclown
0xd1425ea7c0,eflame_rescue
0xef7b66a6c0,eflame_reserve
0xea2893a580,eflame_reticle
0x15d2030d7b,eflame_reticle_cursor
0xf3b04e9860,eflame_rightarm
0xb0ca735ca0,eflame_riki
0xb9668ec880,eflame_ring
0x117e4b81ab,eflame_rockbuster
0x1268659a53,eflame_rockmandash
0x11d955ade2,eflame_rockmanexe
0xf225e45d90,eflame_rockmanx
0xd94a265bf0,eflame_roller
0x10770933db,eflame_rollerink
0xba8aacec90,eflame_rope
0xcf8c56ed70,eflame_rope2
0x192e303981,eflame_rosettaticomissile
0xf17cf23840,eflame_roysword
0xb3f369eca0,eflame_rpg7
0xd54b3b0a50,eflame_rubber
0xf1a5ce6910,eflame_rushcoil
0x102333c12d,eflame_ryusensya
0xb9cdfe8330,eflame_sack
0xdb913231a0,eflame_samusp
0xea239a1c50,eflame_scarier
0xd5aa4a6e00,eflame_search
0xb5d33faf80,eflame_seed
0x115e5e673d,eflame_shadowball
0x12bea66cdc,eflame_shadowmario
0x14b70245fc,eflame_shinkuhadoken
0x11d626bc77,eflame_shinryuken
0x1a75e9434a,eflame_shootingstarrockman
0xd14d5de210,eflame_shovel
0xd3bf4d4410,eflame_shrine
0xf06f911a70,eflame_shuriken
0x1113bd2664,eflame_silhouette
0x12dccada99,eflame_silhouettel
0xd2f2f40450,eflame_simple
0xf137fbe020,eflame_simple2l
0xfe97083610,eflame_simple2r
0xc552fa9ae0,eflame_sleep
0x10a6a0cc51,eflame_slingshot
0xe5521a0230,eflame_slosher
0xcc70fa42f0,eflame_spark
0xcc582e5a10,eflame_spear
0x109f27e252,eflame_spearhand
0x16a4398559,eflame_specialn_bullet
0x15f790c97a,eflame_specialupdummy
0x10788cea06,eflame_spikeball
0xd024b30660,eflame_spiral
0xf4cc62cfc0,eflame_spitball
0xd546c69b70,eflame_splash
0x11e2e24edd,eflame_splashbomb
0x13ae0e7426,eflame_spreadbullet
0x17a363cd0d,eflame_sprinkling_water
0xdac6f9fd80,eflame_sprout
0xc5d151eed0,eflame_squid
0xc34d5b7670,eflame_stake
0xbd06f43ea0,eflame_star
0x123fb2a0e9,eflame_starmissile
0x106dbc6a8c,eflame_starpiece
0x12f53293e5,eflame_stealthbomb
0x14fff94387,eflame_stealthbomb_s
0x1292b342a8,eflame_stethoscope
0xc433c6e280,eflame_stone
0xe5ccceabb0,eflame_strings
0xc035d933c0,eflame_stuff
0xc147dffa60,eflame_stump
0x10988ddbd9,eflame_sunbullet
0x13ec4460b8,eflame_supermissile
0x114b8139ab,eflame_supersonic
0x15b5287602,eflame_sweatlittlemac
0xcbb0adc580,eflame_swing
0xcc0f9ac0d0,eflame_sword
0xd64a43b1c0,eflame_sword2
0x10cd804ac1,eflame_swordbeam
0x1146a6efe2,eflame_swordflare
0xcac35e4440,eflame_table
0xb44d957770,eflame_takt
0xd1c9fc2ae0,eflame_tamago
0xd220297040,eflame_tatami
0x1190b8d12a,eflame_throwsweat
0xe8a2e25be0,eflame_thunder
0xb0876452b0,eflame_tico
0xc6fc7e6980,eflame_timmy
0xc4aacb9440,eflame_tommy
0xe556a66ee0,eflame_tomnook
0xe59dd56650,eflame_tornado
0x12e9ef8f8a,eflame_tornadoshot
0xcfe19f1010,eflame_towel
0x12f5a739c7,eflame_trafficsign
0x1117c261d8,eflame_trampoline
0x15a7ad3b6d,eflame_transportation
0xbae8a47220,eflame_tree
0x13b4a2c28e,eflame_trenchmortar
0x1928497924,eflame_trenchmortarbullet
0xfd9f291b10,eflame_triforce
0xe31fbcbdb0,eflame_trolley
0x1146b02a37,eflame_ultrasword
0x14172520be,eflame_ultraswordhat
0xf82990a410,eflame_umbrella
0xbf7041af30,eflame_vine
0xd4d151cd30,eflame_vortex
0x103be2c264,eflame_waddledee
0x10cf5e84fa,eflame_wariobike
0xf58942acf0,eflame_warioman
0xf285df3ab0,eflame_warpstar
0xca12f7fd80,eflame_water
0x1282dc48d7,eflame_waterdragon
0x1255eddf7f,eflame_waterstream
0xbc3b0b4770,eflame_wave
0xc5db5201f0,eflame_weeds
0xb6ce6658d0,eflame_whip
0xc89b0a7f50,eflame_whip2
0xf3a6d5cbb0,eflame_whiphand
0xfad7427010,eflame_whipwire
0x103016ca28,eflame_whitebear
0x15c2dddb40,eflame_wickedweavearm
0x152f53259b,eflame_wickedweaveleg
0xf1e74b0f00,eflame_widebeam
0xc5c229d0a0,eflame_wiibo
0xb23bee87b0,eflame_win1
0xbbab7b9c10,eflame_win2
0xbcdb089570,eflame_win3
0xd65b0849a0,eflame_window
0xff73d1fc90,eflame_windummy
0xba1b61cba0,eflame_wing
0xf222c2af90,eflame_winsword
0xfcb77281d0,eflame_wirerope
0xdddf92d950,eflame_wolfen
0x10cfaa5c93,eflame_yoshibg01
0xf594387cc0,eflame_yoshimob
0xb4ebc1b9f0,eflame_yoyo
0xf8bb7c6dc0,eflame_yoyohead
0x12db775b72,element_airshooter
0xd394c65030,element_ally1
0xda04534b90,element_ally2
0xdd742042f0,element_ally3
0xd4926918c0,element_ally4
0xd3e21a11a0,element_ally5
0xda728f0a00,element_ally6
0x1087125367,element_allyarm1
0x101e1b02dd,element_allyarm2
0x10691c324b,element_allyarm3
0x10807f977e,element_allyarm5
0x101976c6c4,element_allyarm6
0x16f59bb1e7,element_allyarmbullet1
0x166c92e05d,element_allyarmbullet2
0x161b95d0cb,element_allyarmbullet3
0x125861edb9,element_ancientbow
0x17da826bf5,element_ancientbowarrow
0xecb72cc660,element_arrow1
0xe527b9ddc0,element_arrow2
0x15098df5bc,element_artisticpoint
0xee1291d3f0,element_arwing
0x1284fa1d6a,element_arwingshot
0x19facb0998,element_attackairf_bullet
0x101c0c9b1d,element_auraball
0x1515faee71,element_autoaimbullet
0x13332cabc3,element_autoreticle
0xb3ba28d440,element_axe
0x12107c463e,element_background
0x1060c4fbc4,element_backpack
0x14bf9ad356,element_balanceboard
0xf93d07bc40,element_balloon
0x11374b8afd,element_barreljet
0x12d8350a20,element_barreljets
0xbc854baf70,element_bat
0xd79ffcc740,element_baton
0xedc9e7c610,element_batten
0xcf2ac8fa50,element_beam
0xdf7659e9f0,element_beast
0xe87ab889a0,element_beetle
0xff3b8463b0,element_bigbird
0x139b21f7a5,element_bigbirdbase
0x11ad221f47,element_bigpacman
0x108e0927d4,element_bindball
0xce3858ff70,element_bird
0x11bf19b827,element_blackhole
0xf213913360,element_blaster
0x16b96e2507,element_blaster_bullet
0x1430accd1c,element_blasterchest
0x132e3ed12c,element_blasterhead
0x1331cf22f4,element_blasterwing
0x13c094714f,element_blazepillar
0x1051d3d9b5,element_blizzard
0xcdd08eb4d0,element_blue
0x121414741c,element_bluefalcon
0x13d7cecc65,element_blunderbuss
0xcc33158ee0,element_bomb
0xe76dcc5d90,element_bonnie
0xc88db82c80,element_book
0x110d9182d7,element_boomerang
0x12dc2ab219,element_bosspackun
0x1313d2bfdd,element_bottomshoot
0xbcfdec6c30,element_bow
0x10eed11e54,element_bowarrow
0x13a847d9ab,element_bowlingball
0xb5f61db520,element_box
0xeb32c46770,element_breath
0xdb229292e0,element_broom
0xd01f6c8b60,element_bruce
0xd3585a65a0,element_brush
0xe6e283f320,element_bucket
0x108d9e1f79,element_building
0xe330439e10,element_bullet
0xf2a389ee30,element_bunshin
0xdb91cd4290,element_burst
0xb789ef8010,element_bus
0x14b0e63e52,element_butterflynet
0xa8e9b935a0,element_c4
0x10d5b06d66,element_c4switch
0xb34f429ba0,element_can
0x12aa68d659,element_cannonball
0xbcefb14d90,element_cap
0xd0d1fc6410,element_cappy
0x14974f7559,element_capsuleblock
0xf649b91a70,element_chakram
0x14d9073492,element_championbelt
0xfa0ccc8ff0,element_changer
0x14ce610ebe,element_chaosemerald
0x123b23f788,element_chargeshot
0xfa311406d0,element_chariot
0x14ebd29108,element_chariotsight
0xda41387460,element_chrom
0xc5f1b07320,element_clay
0x12d5d378bb,element_clayrocket
0xdf67e624d0,element_cloud
0xee1f5b6a30,element_coffin
0xe659eb1eb0,element_condor
0x18e0c504de,element_copy_inkling_gun
0x19306a9e57,element_copy_inkling_tank
0xdc001c7ad0,element_crack
0xff9f1c8bb0,element_cracker
0xd13ca84460,element_crash
0x116de7b3b0,element_crashbomb
0xd933160a00,element_cross
0xd945bc97d0,element_crown
0xf70615f4d0,element_crystal
0xd56d1d9be0,element_cshot
0xec90de28b0,element_cypher
0x10b49afe14,element_daimonji
0x1196c0e7bf,element_deathball
0xc86170bcb0,element_dein
0xe0a2a22f80,element_dein_s
0xedbde89900,element_demonp
0xf31cf0df80,element_dengeki
0x1360453cdb,element_dengekidama
0xdde6171900,element_diver
0x10ff60818e,element_dkbarrel
0x10be6269b7,element_doclouis
0xd9f9987240,element_dokan
0xe934d667f0,element_dolfin
0x12f0e9a39f,element_doseitable
0xda24757ff0,element_doyle
0x12c211ee3f,element_dragonhand
0x11fefc023d,element_drcapsule
0x104a2c7d3e,element_drmantle
0xedcc403030,element_dunban
0xe3c6127700,element_elwind
0xdef03e9e90,element_entry
0x130c297c7b,element_entryobject
0xbd832384a0,element_esa
0x16a1f42159,element_escapeairdummy
0xe3c2b06cc0,element_esword
0x11d99c4f37,element_explosion
0x16e93a2680,element_explosiveflame
0x1e14db0346,element_explosiveflame_reserve
0x15f5a8fe21,element_exprosiveshot
0xde43eb34c0,element_fairy
0x130695daff,element_falconpunch
0xd29cb4dc10,element_fence
0x117aea7970,element_finalbeam
0x116bc37922,element_finalbird
0x107a581a62,element_finalcan
0x133e322cfc,element_finalcutter
0x177af1d7fa,element_finalcuttershot
0x10984899cd,element_finaldog
0x1198f2426b,element_finalduck
0x12c98c4e9d,element_finalenemy
0x129a1e8bc7,element_finalgrass
0x13f99dd8a5,element_finalgunman
0xd366b7f470,element_fiora
0xc1be028360,element_fire
0xdd574cbbc0,element_fire2
0x104337c27e,element_fireball
0x13ce1f6a06,element_firehydrant
0x1862ebe890,element_firehydrantwater
0x12398c048b,element_firepillar
0x10644be2a5,element_firework
0x1369007935,element_fishingline
0x12a9e67b32,element_fishingrod
0x1306333aff,element_flamepillar
0xe27016dbc0,element_flare1
0xebe083c060,element_flare2
0x129f696673,element_flaredummy
0x1545117861,element_flaregrenades
0xd6bec2b9a0,element_flash
0xe2ec0c84e0,element_flower
0x11fcfe4c1d,element_flowerpot
0xc9706080e0,element_food
0xd372632b50,element_forge
0xd56c973270,element_forte
0x113c2f9c60,element_fourwings
0x14647089f0,element_fullthrottle
0x11ce56f498,element_furniture
0xd00111b7f0,element_fusin
0x137c6ddd52,element_fusionsword
0xea0a5266d0,element_ganond
0xe690973770,element_garlic
0xcfb15b96d0,element_gate
0xdb9c459990,element_gbeam
0x11ba788846,element_gekkougas
0x1005eab69c,element_gigafire
0x138ba57d4d,element_gimmickjump
0xf28c05b1b0,element_godwing
0x10a8c7afd7,element_gomorrah
0x119b44c77e,element_gongfinal
0xdc1bea1d80,element_gordo
0xd6c2feb6a0,element_grass
0xf9d0ba3e50,element_grenade
0x1785bec481,element_grenadelauncher
0x12ea6c3a75,element_groundbomb
0xb1d5356330,element_gun
0xe510c36900,element_gunman
0x14aebc902f,element_gunmanbullet
0x145c7dc0eb,element_gunnercharge
0xf820f8c270,element_gunship
0xc5faf053d0,element_gyro
0x12d4449360,element_gyroholder
0xfe88380f30,element_hadoken
0xcdfc940e00,element_hair
0xe57e283a20,element_hammer
0x138c1b60ba,element_hardknuckle
0xbc5c33f210,element_hat
0xef3bde7320,element_helmet
0x1068d0e91a,element_himohebi
0x11e7df979e,element_himohebi2
0xc2bf31c680,element_hole
0x1388444729,element_hominglaser
0x14966e31e8,element_homingtarget
0x10ea208ab2,element_hookshot
0x14a9e0750c,element_hookshothand
0xc6860fa3f0,element_horn
0xda6b85b810,element_horse
0xda3f74d040,element_house
0x10607853d9,element_hugebeam
0x13c45becaf,element_hugecapsule
0x11983d8133,element_hugeflame
0x106090213f,element_hulahoop
0xb9c8717660,element_ice
0xfbaf7ca190,element_iceberg
0x14a68ffc13,element_iceberg_wind
0x125be9e67f,element_iceberghit
0xf215844720,element_iceshot
0x10b28658b1,element_illusion
0x11f9c3363a,element_inkbullet
0x10375638b2,element_ironball
0x11685440cd,element_jethammer
0x103250b06f,element_kaminari
0xc8d2981a10,element_kart
0xe13649ade0,element_kassar
0xfb44933a90,element_kinopio
0x14107eb87b,element_kinopiospore
0xd7e62ecb10,element_knife
0xed900962a0,element_koopag
0x10aa5051b0,element_kumatora
0x1319ea69a1,element_kurofukuhat
0xd2d6ed0550,element_laser
0xe01f975a60,element_laser2
0x12c8e00909,element_leafcutter
0x12c9c710bc,element_leafshield
0xfeb9835f20,element_leftarm
0x11294288bb,element_lightning
0x15b4186345,element_lightshuriken
0x1277035701,element_littlemacg
0x1641daab7e,element_lock_on_cursor
0x147f75129d,element_lockoncursor
0x19018e3698,element_lockoncursorready
0x104da33a80,element_lucariom
0x11463140a4,element_magichand
0x11fcd1c89e,element_mainlaser
0xe547c1b8e0,element_mantle
0xdde7fb0070,element_mario
0xc3c51e2c90,element_mask
0x116a2b62a7,element_maskfinal
0xd36d4a73f0,element_mball
0x161c40d22c,element_megaphonelaser
0xc7b0a497e0,element_melt
0xe2b4215f60,element_meteor
0xff7a833aa0,element_mewtwom
0x12e5173ebe,element_miimissile
0x145ced0b39,element_miipartshead
0xcff18bdef0,element_milk
0xfdb7338230,element_missile
0xc29764ac10,element_mona
0x10aebbe0f0,element_moneybag
0x135a89efff,element_monsterball
0xca0d266110,element_moon
0x127cac9cc3,element_narrowbeam
0xca02ac82a0,element_navy
0xeec4feb910,element_needle
0x12ac68ae59,element_needlehave
0x1782a0c1da,element_newdededehammer
0xe44cebeb00,element_nikita
0x156e7edc02,element_nikitamissile
0x159cd9092b,element_normal_weapon
0x10854a0148,element_obakyumu
0xf39bbbaed0,element_octopus
0xefd4662960,element_office
0xb1b393bfa0,element_oil
0xbca41dd8d0,element_pad
0xd668fa7960,element_panel
0x111e0e1567,element_parachute
0x11afad53a6,element_paralyzer
0x1870fe198f,element_paralyzer_bullet
0x10aa5ed6ca,element_parasail
0xfc6c07e420,element_partner
0xdd98f2cf30,element_paula
0xf711839ea0,element_peanuts
0x131532b47a,element_pfushigisou
0xf9f7db6fa0,element_phantom
0xcdaf32e620,element_pick
0x16f801db8c,element_picopicohammer
0xd80e87fba0,element_piece
0xb9b91063f0,element_pig
0xe15c8040a0,element_pikmin
0x11a4ba6b58,element_piratehat
0xea48f35790,element_pkfire
0xf8d3018860,element_pkflash
0x10db617df2,element_pkfreeze
0x13abb5e88c,element_pkstarstorm
0x11cc343f33,element_pkthunder
0xdb5bca3c20,element_plate
0x11efa70514,element_plizardon
0xff80b3df80,element_plunger
0xfc5ef28fc0,element_pointer
0x148919e72d,element_poisonbreath
0xefd4739d30,element_pompon
0xbc310298b0,element_poo
0xb4975e0670,element_pot
0x11ad110dac,element_powerstar
0x13abbc4f35,element_psychobreak
0x10fdfae70a,element_ptrainer
0xcdb2990140,element_pump
0x118643a587,element_pumpwater
0xe6f57de950,element_punch1
0xef65e8f2f0,element_punch2
0xe8159bfb90,element_punch3
0x1149c18afe,element_pushfinal
0x12800a07a4,element_pushobject
0x11fe0c82cc,element_pzenigame
0xea15b921a0,element_qigong
0xc1a62ca780,element_rail
0x18d88ad79a,element_rapidshot_bullet
0x17490560e1,element_reflectionboard
0x13eb8106d8,element_remainclown
0xe73669eaf0,element_rescue
0xfe80baa760,element_reserve
0xfbd34fa420,element_reticle
0x16e0685b23,element_reticle_cursor
0x10c679ad3c,element_rightarm
0xc562d0dcd0,element_riki
0xccce2d48f0,element_ring
0x1211d0bf6d,element_rockbuster
0x131a0d66e8,element_rockmandash
0x12b6ce9324,element_rockmanexe
0x10df230163,element_rockmanx
0xef3e1116c0,element_roller
0x115c40140d,element_rollerink
0xcf220f6ce0,element_rope
0xd66fb714c0,element_rope2
0x1a0666af22,element_rosettaticomissile
0x10eab2673e,element_roysword
0xc65bca6cd0,element_rpg7
0xe33f0c4760,element_rubber
0x10e721a22b,element_rushcoil
0x11087ae6fb,element_ryusensya
0xcc655d0340,element_sack
0xede5057c90,element_samusp
0xfbd8461df0,element_scarier
0xe3de7d2330,element_search
0xc07b9c2ff0,element_seed
0x1231c559fb,element_shadowball
0x13ccce9067,element_shadowmario
0x150438fed0,element_shinkuhadoken
0x12b9bd82b1,element_shinryuken
0x1b3a1ee78e,element_shootingstarrockman
0xe7396aaf20,element_shovel
0xe5cb7a0920,element_shrine
0x10fb84551d,element_shuriken
0x127c2618a2,element_silhouette
0x13aea22622,element_silhouettel
0xe486c34960,element_simple
0x10ee02fab8,element_simple2l
0x10140dc7db,element_simple2r
0xdcb11b6350,element_sleep
0x118de9eb87,element_slingshot
0xf4a9c60390,element_slosher
0xd5931bbb40,element_spark
0xd5bbcfa3a0,element_spear
0x11b46ec584,element_spearhand
0x17c1bb37c9,element_specialn_bullet
